record_id,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,how_sent,number_welcome_packet,materials___1,materials___2,welcome_date,welcome_packet_complete,datecall,timecall,phone1confirm,phone2confirm,callresult,receive_mail,receive_email,flyer,flyernow,findflyer,linkflyer___1,linkflyer___2,linkflyer___3,linkflyer___4,linkflyer___5,email_sent,infosheetsquestions,interested,callback_later,description,studyquestions,sd_early_yn,waitlist_stay_yn,participateyn,noparticipatefdbk,final_email1_adj_type,final_email2_adj_type,final_phone1_adj_type,final_phone2_adj_type,text_message_number,preferredcontact_r___1,preferredcontact_r___2,preferredcontact_r___3,preferredcontact_r___4,preferredcontact_r___5,notokay_r___1,notokay_r___2,notokay_r___3,shortsurveydate,shortsurveytime,consent_caps_recording,caps_date,caps_time,caps_rater,capsrater_blinded,textconfirm_yn,spouse_rec,spouse_now,followup_needed,datefollowup,timefollowup,recruitment_call_complete
7c8504c14b9f59ebd1248dddfe3831a1,t2_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c8504c14b9f59ebd1248dddfe3831a1,t2_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c8504c14b9f59ebd1248dddfe3831a1,t3_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c8504c14b9f59ebd1248dddfe3831a1,t3_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c8504c14b9f59ebd1248dddfe3831a1,t3_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c8504c14b9f59ebd1248dddfe3831a1,t4_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c8504c14b9f59ebd1248dddfe3831a1,record_completion_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c756724157b103600d1707debe3dcb1d,t1_screeningcaps_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c756724157b103600d1707debe3dcb1d,t1_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c756724157b103600d1707debe3dcb1d,t1_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c756724157b103600d1707debe3dcb1d,t1_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c756724157b103600d1707debe3dcb1d,t2_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c756724157b103600d1707debe3dcb1d,t2_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c756724157b103600d1707debe3dcb1d,t2_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c756724157b103600d1707debe3dcb1d,t4_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c756724157b103600d1707debe3dcb1d,record_completion_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t1_screeningcaps_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t1_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t1_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t1_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t2_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t2_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t2_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t3_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t3_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t3_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t4_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t4_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t4_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t5_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b035b35c1dd41bad712fc45544653e2,t5_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda3812f67ab5460f6bff557fa2919c3,t1_screeningcaps_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda3812f67ab5460f6bff557fa2919c3,t1_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda3812f67ab5460f6bff557fa2919c3,t1_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda3812f67ab5460f6bff557fa2919c3,t1_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda3812f67ab5460f6bff557fa2919c3,t2_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda3812f67ab5460f6bff557fa2919c3,t2_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda3812f67ab5460f6bff557fa2919c3,t2_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda3812f67ab5460f6bff557fa2919c3,t3_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda3812f67ab5460f6bff557fa2919c3,t3_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda3812f67ab5460f6bff557fa2919c3,t3_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda3812f67ab5460f6bff557fa2919c3,record_completion_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t1_screeningcaps_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t1_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t1_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t1_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t2_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t2_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t2_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t3_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t3_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t3_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t4_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t4_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t4_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t5_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122eb1f67a73485626b82c98220d5176,t5_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t1_screeningcaps_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t1_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t1_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t1_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t2_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t2_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t2_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t3_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t3_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t3_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t4_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t4_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t4_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t5_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b05df34aff27be1d107be91c2af89f,t5_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2da9ff84361c8195f62ab6a6fca7be42,t1_screeningcaps_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2da9ff84361c8195f62ab6a6fca7be42,t1_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2da9ff84361c8195f62ab6a6fca7be42,t1_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2da9ff84361c8195f62ab6a6fca7be42,t1_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2da9ff84361c8195f62ab6a6fca7be42,t2_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2da9ff84361c8195f62ab6a6fca7be42,t2_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2da9ff84361c8195f62ab6a6fca7be42,t3_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2da9ff84361c8195f62ab6a6fca7be42,record_completion_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee55a07fef21a66b93c44db3c10d91,t1_screeningcaps_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee55a07fef21a66b93c44db3c10d91,t1_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee55a07fef21a66b93c44db3c10d91,t1_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee55a07fef21a66b93c44db3c10d91,t1_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee55a07fef21a66b93c44db3c10d91,t2_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee55a07fef21a66b93c44db3c10d91,t2_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee55a07fef21a66b93c44db3c10d91,t2_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee55a07fef21a66b93c44db3c10d91,t3_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee55a07fef21a66b93c44db3c10d91,t3_study_period_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee55a07fef21a66b93c44db3c10d91,t3_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee55a07fef21a66b93c44db3c10d91,t4_preparation_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee55a07fef21a66b93c44db3c10d91,t4_closeout_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9c477f6beb76f61d91d6ff378c0576a,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9c477f6beb76f61d91d6ff378c0576a,enrollment_arm_1,welcome_packet,1,1,1,1,1,6/26/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9c477f6beb76f61d91d6ff378c0576a,enrollment_arm_1,welcome_packet,2,3,2,1,1,6/28/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9c477f6beb76f61d91d6ff378c0576a,enrollment_arm_1,recruitment_call,1,,,,,,,6/28/2023,9:39,,,5,0,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,1,6/28/2023,14:00,0
b9c477f6beb76f61d91d6ff378c0576a,enrollment_arm_1,recruitment_call,2,,,,,,,6/28/2023,12:39,,,6,0,1,1,,,0,1,0,0,0,,,1,,1,0,,,1,,,,,,1,0,0,0,1,0,0,0,0,6/28/2023,12:54,1,6/30/2023,8:00,1,1,1,,,0,,,0
fe4032d349ee7a343196e9d522de31df,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe4032d349ee7a343196e9d522de31df,enrollment_arm_1,welcome_packet,1,1,1,1,1,5/23/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe4032d349ee7a343196e9d522de31df,enrollment_arm_1,recruitment_call,1,,,,,,,5/26/2023,16:09,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
fe4032d349ee7a343196e9d522de31df,enrollment_arm_1,recruitment_call,2,,,,,,,5/27/2023,14:55,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
fe4032d349ee7a343196e9d522de31df,enrollment_arm_1,recruitment_call,3,,,,,,,5/30/2023,11:53,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
fe4032d349ee7a343196e9d522de31df,enrollment_arm_1,recruitment_call,4,,,,,,,6/14/2023,11:36,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
fe4032d349ee7a343196e9d522de31df,enrollment_arm_1,recruitment_call,5,,,,,,,9/28/2023,12:00,1,,7,1,,1,,,0,0,0,0,0,,0,1,,1,0,,,1,,,,,,1,0,0,0,1,0,0,0,0,,,,,,,,,,,0,,,0
1fa88f0648e1c09ee0352e26396dcb7f,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fa88f0648e1c09ee0352e26396dcb7f,enrollment_arm_1,welcome_packet,1,1,1,1,1,5/31/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fa88f0648e1c09ee0352e26396dcb7f,enrollment_arm_1,recruitment_call,1,,,,,,,6/3/2023,16:11,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
1fa88f0648e1c09ee0352e26396dcb7f,enrollment_arm_1,recruitment_call,2,,,,,,,6/4/2023,8:04,1,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
1fa88f0648e1c09ee0352e26396dcb7f,enrollment_arm_1,recruitment_call,3,,,,,,,6/4/2023,13:12,1,,6,1,,1,,,0,0,0,0,0,,1,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,6/4/2023,13:25,1,6/15/2023,10:00,1,1,1,,,0,,,0
e7a9ccf7d56e414cee76a248cd34bff2,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7a9ccf7d56e414cee76a248cd34bff2,enrollment_arm_1,welcome_packet,1,1,1,1,1,8/10/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7a9ccf7d56e414cee76a248cd34bff2,enrollment_arm_1,recruitment_call,1,,,,,,,8/13/2023,16:14,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e7a9ccf7d56e414cee76a248cd34bff2,enrollment_arm_1,recruitment_call,2,,,,,,,8/14/2023,12:51,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,,,1,,,,,,,0,1,1,0,0,0,0,0,8/17/2023,9:00,1,8/28/2023,12:00,1,1,1,,,0,,,0
e3751dbd4ba8d0b1ba8b308a043f711e,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3751dbd4ba8d0b1ba8b308a043f711e,enrollment_arm_1,welcome_packet,1,1,1,1,1,7/5/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3751dbd4ba8d0b1ba8b308a043f711e,enrollment_arm_1,recruitment_call,1,,,,,,,7/8/2023,16:05,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e3751dbd4ba8d0b1ba8b308a043f711e,enrollment_arm_1,recruitment_call,2,,,,,,,7/9/2023,14:56,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e3751dbd4ba8d0b1ba8b308a043f711e,enrollment_arm_1,recruitment_call,3,,,,,,,7/12/2023,11:59,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e3751dbd4ba8d0b1ba8b308a043f711e,enrollment_arm_1,recruitment_call,4,,,,,,,7/27/2023,11:38,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e3751dbd4ba8d0b1ba8b308a043f711e,enrollment_arm_1,recruitment_call,5,,,,,,,7/28/2023,11:00,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e3751dbd4ba8d0b1ba8b308a043f711e,enrollment_arm_1,recruitment_call,6,,,,,,,8/2/2023,11:18,,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,,,1,,,,,,1,0,0,0,1,0,0,0,0,8/3/2023,9:00,1,8/6/2023,9:00,1,1,1,,,0,,,0
664d8b3e51a0669d19f66f92fb343797,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664d8b3e51a0669d19f66f92fb343797,enrollment_arm_1,welcome_packet,1,1,1,1,1,7/10/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664d8b3e51a0669d19f66f92fb343797,enrollment_arm_1,recruitment_call,1,,,,,,,7/12/2023,14:48,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
664d8b3e51a0669d19f66f92fb343797,enrollment_arm_1,recruitment_call,2,,,,,,,7/13/2023,9:31,1,,6,1,,1,,,0,0,0,0,0,,1,1,,1,0,,,1,,,,,2,1,0,1,1,0,0,0,0,0,7/13/2023,9:46,1,7/20/2023,9:30,1,1,1,,,0,,,0
32d7ecb6654ada7dbb3cb550f6575883,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32d7ecb6654ada7dbb3cb550f6575883,enrollment_arm_1,welcome_packet,1,1,1,1,1,8/31/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32d7ecb6654ada7dbb3cb550f6575883,enrollment_arm_1,welcome_packet,2,3,2,1,1,9/7/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32d7ecb6654ada7dbb3cb550f6575883,enrollment_arm_1,recruitment_call,1,,,,,,,9/3/2023,16:08,2,,1,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
32d7ecb6654ada7dbb3cb550f6575883,enrollment_arm_1,recruitment_call,2,,,,,,,9/7/2023,12:01,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
32d7ecb6654ada7dbb3cb550f6575883,enrollment_arm_1,recruitment_call,3,,,,,,,9/8/2023,9:40,1,,6,0,0,,,,0,1,0,0,0,,0,1,,1,0,,,1,,,,,,1,0,1,1,0,0,0,0,0,9/8/2023,9:49,1,9/9/2023,8:00,1,1,1,,,0,,,0
322c7aa66baaa0078c6fb8ed09ce50e1,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322c7aa66baaa0078c6fb8ed09ce50e1,enrollment_arm_1,welcome_packet,1,1,1,1,1,7/4/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
